,,,
Pokemon ID,Game,Language,Description
425,21,9,These Pokémon are called the “Signpost for Wandering Spirits.” Children holding them sometimes vanish.
426,21,9,"They carry people and Pokémon, but the wind can catch them, so there can’t be a fixed destination."
427,21,9,"By extending its rolled-up ears and striking the ground, it can bound so high it surprises itself."
428,21,9,"Extremely cautious, it quickly bounds off when it senses danger."
429,21,9,Its cry sounds like an incantation. It is said the cry may rarely be imbued with happiness-giving power.
430,21,9,"If one utters a deep cry, many Murkrow gather quickly. For this, it is called “Summoner of Night.”"
431,21,9,It hides its spiteful tendency of hooking its claws into the nose of its Trainer if it isn’t fed.
432,21,9,"It binds its body with its tails to make itself look bigger. If it locks eyes, it will glare ceaselessly."
433,21,9,"There is an orb inside its mouth. When it hops, the orb bounces all over and makes a ringing sound."
434,21,9,"It sprays a foul fluid from its rear. Its stench spreads over a mile radius, driving Pokémon away."
435,21,9,It attacks by spraying a horribly smelly fluid from the tip of its tail. Attacks from above confound it.
436,21,9,They are found in ancient tombs. The patterns on their backs are said to be imbued with mysterious power.
437,21,9,"In ages past, this Pokémon was revered as a bringer of rain. It was found buried in the ground."
438,21,9,It prefers an arid atmosphere. It leaks water that looks like tears when adjusting its moisture level.
439,21,9,It mimics the expressions and motions of those it sees to understand the feelings of others.
440,21,9,It likes to carry around a small rock. It may wander around others’ feet and cause them to stumble.
441,21,9,"Its tongue is just like a human’s. As a result, it can cleverly mimic human speech."
442,21,9,Its constant mischief and misdeeds resulted in it being bound to an Odd Keystone by a mysterious spell.
443,21,9,"It attacks using its huge mouth. While its attacks are powerful, it hurts itself out of clumsiness, too."
444,21,9,It loves sparkly things. It seeks treasures in caves and hoards the loot in its nest.
445,21,9,"It is said that when one runs at high speed, its wings create blades of wind that can fell nearby trees."
446,21,9,"In its desperation to gulp down food, it forgets about the food it has hidden under its fur."
447,21,9,"It uses the shapes of auras, which change according to emotion, to communicate with others."
448,21,9,"By reading the auras of all things, it can tell how others are feeling from over half a mile away."
449,21,9,It shuts its nostrils tight then travels through sand as if walking. They form colonies of around 10.
450,21,9,It is surprisingly quick to anger. It holds its mouth agape as a display of its strength.
451,21,9,It lives in arid regions and can go without food for a year while waiting for prey.
452,21,9,"It takes pride in its strength. Even though it can tear foes apart, it finishes them off with powerful poison."
453,21,9,"Inflating its poison sacs, it fills the area with an odd sound and hits flinching opponents with a poison jab."
454,21,9,The croaking that Toxicroak produces before a battle is for churning the poison it has stored in its poison sac.
455,21,9,"Using its tentacles to lash itself to trees, it lies in wait for prey, luring it close with sweet-smelling drool."
456,21,9,The line running down its side can store sunlight. It shines vividly at night.
457,21,9,It crawls along the seafloor using its long front fins like legs. It competes for food with Lanturn.
458,21,9,The pattern on its back varies by region. It often swims in a school of Remoraid.
459,21,9,"Seemingly curious about people, they gather around footsteps they find on snowy mountains."
460,21,9,"They appear when the snow flowers bloom. When the petals fall, they retreat to places unknown again."
461,21,9,They communicate by clawing signs in boulders and work together to surround enemies.
462,21,9,"Sometimes the magnetism emitted by Magnezone is too strong, making them attract each other so they cannot move."
463,21,9,Their saliva contains lots of components that can dissolve anything. The numbness caused by their lick does not dissipate.
464,21,9,It can launch a rock held in its hand like a missile by tightening then expanding muscles instantly.
465,21,9,"Even if one of its arms is eaten, it’s fine. The Pokémon regenerates quickly and will go right back to normal."
466,21,9,"The instant it presses the tips of its tails onto an opponent, it sends over 20,000 volts of electricity into the foe."
467,21,9,"When shooting 3,600 degree F fireballs from its arms, its body takes on a whitish hue from the intense heat."
468,21,9,It shares many blessings with people who respect one another’s rights and avoid needless strife.
469,21,9,It prefers to battle by biting apart foes’ heads instantly while flying by at high speed.
470,21,9,"With cells similar to those of plants, it performs photosynthesis inside its body and creates pure air."
471,21,9,It lowers its body heat to freeze its fur. The hairs then become like needles it can fire.
472,21,9,"It dances silently through the sky. When it approaches prey, it can land a critical hit in an instant."
473,21,9,"When the temperature rose at the end of the ice age, most Mamoswine disappeared."
474,21,9,Its programming was modified to enable work in alien dimensions. It did not work as planned.
475,21,9,"When trying to protect someone, it extends its elbows as if they were swords and fights savagely."
476,21,9,It freely controls three units called Mini-Noses using magnetic force.
477,21,9,It is said to take lost spirits into its pliant body and guide them home.
478,21,9,It freezes prey by blowing its -58 degrees F breath. It is said to then secretly display its prey.
479,21,9,Its electric-like body can enter some kinds of machines and take control in order to make mischief.
480,21,9,"When Uxie flew, people gained the ability to solve problems. It was the birth of knowledge."
481,21,9,"When Mesprit flew, people learned the joy and sadness of living. It was the birth of emotions."
482,21,9,"When Azelf flew, people gained the determination to do things. It was the birth of willpower."
483,21,9,A legendary Pokémon of Sinnoh. It is said that time flows when Dialga’s heart beats.
484,21,9,A legendary Pokémon of Sinnoh. It is said that space becomes more stable with Palkia’s every breath.
485,21,9,"Its body is made of rugged steel. However, it is partially melted in spots because of its own heat."
486,21,9,"It is said to have made Pokémon that look like itself from a special ice mountain, rocks, and magma."
487,21,9,It was banished for its violence. It silently gazed upon the old world from the Distortion World.
488,21,9,"On nights around the quarter moon, the aurora from its tail extends and undulates beautifully."
489,21,9,"It drifts in warm seas. It always returns to where it was born, no matter how far it may have drifted."
490,21,9,It is born with a wondrous power that lets it bond with any kind of Pokémon.
491,21,9,"To protect itself, it afflicts those around it with nightmares. However, it means no harm."
492,21,9,The flowers all over its body burst into bloom if it is lovingly hugged and senses gratitude.
493,21,9,It is said to have emerged from an egg in a place where there was nothing then shaped the world.
494,21,9,"When it shares the infinite energy it creates, that being’s entire body will be overflowing with power."
