DexId,Name,Types,Weaknesses,Resistances,Immunities,Locations,Species,EggGroups
643,Reshiram,"dragon,fire","dragon,ground,rock","bug,electric,fire,fire,grass,grass,steel",none,,reshiram,no-eggs
648,Meloetta-Aria,"normal,psychic","bug,dark",psychic,ghost,,meloetta,no-eggs
649,Genesect,"bug,steel","fire,fire,ground","bug,dragon,fairy,grass,grass,ground,ice,normal,psychic,steel",poison,,genesect,no-eggs
651,Quilladin,grass,"bug,fire,flying,ice,poison","electric,grass,ground,water",none,,quilladin,ground
647,Keldeo-Ordinary,"water,fighting","electric,fairy,flying,grass,psychic","bug,dark,fire,ice,rock,steel,water",none,,keldeo,no-eggs
645,Landorus-Incarnate,"ground,flying","ice,ice,water","bug,fighting,poison","electric,ground",,landorus,no-eggs
646,Kyurem,"dragon,ice","dragon,fairy,fighting,ice,rock,steel","electric,grass,ice,water",none,,kyurem,no-eggs
653,Fennekin,fire,"ground,rock,water","bug,fairy,fire,grass,ice,steel",none,"aquacorde-town-area (x, y)",fennekin,ground
654,Braixen,fire,"ground,rock,water","bug,fairy,fire,grass,ice,steel",none,,braixen,ground
650,Chespin,grass,"bug,fire,flying,ice,poison","electric,grass,ground,water",none,"aquacorde-town-area (x, y)",chespin,ground
657,Frogadier,water,"electric,grass","fire,ice,steel,water",none,,frogadier,water1
656,Froakie,water,"electric,grass","fire,ice,steel,water",none,"aquacorde-town-area (x, y)",froakie,water1
652,Chesnaught,"grass,fighting","fairy,fire,flying,flying,ice,poison,psychic","dark,electric,grass,ground,rock,water",none,,chesnaught,ground
662,Fletchinder,"fire,flying","electric,rock,rock,water","bug,bug,fairy,fighting,fire,grass,grass,steel",ground,,fletchinder,flying
658,Greninja,"water,dark","bug,electric,fairy,fighting,grass","dark,fire,ghost,ice,steel,water",psychic,,greninja,water1
663,Talonflame,"fire,flying","electric,rock,rock,water","bug,bug,fairy,fighting,fire,grass,grass,steel",ground,,talonflame,flying
661,Fletchling,"normal,flying","electric,ice,rock","bug,grass","ghost,ground","kalos-route-2-area (x, y),kalos-route-3-area (x, y),santalune-forest-area (x, y)",fletchling,flying
665,Spewpa,bug,"fire,flying,rock","fighting,grass,ground",none,,spewpa,bug
664,Scatterbug,bug,"fire,flying,rock","fighting,grass,ground",none,"kalos-route-2-area (x, y),santalune-forest-area (x, y)",scatterbug,bug
660,Diggersby,"normal,ground","fighting,grass,ice,water","poison,rock","electric,ghost","kalos-route-22-area (x, y)",diggersby,ground
659,Bunnelby,normal,fighting,none,ghost,"kalos-route-2-area (x, y),kalos-route-3-area (x, y),kalos-route-5-area (x, y),kalos-route-22-area (x, y)",bunnelby,ground
666,Vivillon,"bug,flying","electric,fire,flying,ice,rock,rock","bug,fighting,fighting,grass,grass",ground,,vivillon,bug
667,Litleo,"fire,normal","fighting,ground,rock,water","bug,fairy,fire,grass,ice,steel",ghost,"kalos-route-22-area (x, y)",litleo,ground
670,Floette,fairy,"poison,steel","bug,dark,fighting",dragon,,floette,fairy
668,Pyroar,"fire,normal","fighting,ground,rock,water","bug,fairy,fire,grass,ice,steel",ghost,,pyroar,ground
669,Flabebe,fairy,"poison,steel","bug,dark,fighting",dragon,"kalos-route-4-area (x, y),kalos-route-7-area (x, y)",flabebe,fairy
674,Pancham,fighting,"fairy,flying,psychic","bug,dark,rock",none,"kalos-route-5-area (x, y)",pancham,"ground,humanshape"
673,Gogoat,grass,"bug,fire,flying,ice,poison","electric,grass,ground,water",none,,gogoat,ground
676,Furfrou,normal,fighting,none,ghost,"kalos-route-5-area (x, y)",furfrou,ground
675,Pangoro,"fighting,dark","fairy,fairy,fighting,flying","dark,dark,ghost,rock",psychic,,pangoro,"ground,humanshape"
680,Doublade,"steel,ghost","dark,fire,ghost,ground","bug,bug,dragon,fairy,flying,grass,ice,poison,psychic,rock,steel","fighting,normal,poison",,doublade,mineral
678,Meowstic-Male,psychic,"bug,dark,ghost","fighting,psychic",none,,meowstic,ground
671,Florges,fairy,"poison,steel","bug,dark,fighting",dragon,,florges,fairy
655,Delphox,"fire,psychic","dark,ghost,ground,rock,water","fairy,fighting,fire,grass,ice,psychic,steel",none,,delphox,ground
677,Espurr,psychic,"bug,dark,ghost","fighting,psychic",none,"kalos-route-6-area (x, y)",espurr,ground
679,Honedge,"steel,ghost","dark,fire,ghost,ground","bug,bug,dragon,fairy,flying,grass,ice,poison,psychic,rock,steel","fighting,normal,poison","kalos-route-6-area (x, y)",honedge,mineral
672,Skiddo,grass,"bug,fire,flying,ice,poison","electric,grass,ground,water",none,"kalos-route-5-area (x, y)",skiddo,ground
681,Aegislash-Shield,"steel,ghost","dark,fire,ghost,ground","bug,bug,dragon,fairy,flying,grass,ice,poison,psychic,rock,steel","fighting,normal,poison",,aegislash,mineral
685,Slurpuff,fairy,"poison,steel","bug,dark,fighting",dragon,,slurpuff,fairy
683,Aromatisse,fairy,"poison,steel","bug,dark,fighting",dragon,,aromatisse,fairy
684,Swirlix,fairy,"poison,steel","bug,dark,fighting",dragon,kalos-route-7-area (x),swirlix,fairy
688,Binacle,"rock,water","electric,fighting,grass,grass,ground,water","fire,fire,flying,ice,normal,poison,water",none,"ambrette-town-area (x, y),cyllage-city-area (y),kalos-route-8-area (x, y),kalos-route-12-area (x, y),azure-bay-area (x, y)",binacle,water3
686,Inkay,"dark,psychic","bug,bug,fairy,ghost",ghost,psychic,"kalos-route-8-area (x, y),azure-bay-area (x, y)",inkay,"water1,water2"
689,Barbaracle,"rock,water","electric,fighting,grass,grass,ground,water","fire,fire,flying,ice,normal,poison,water",none,,barbaracle,water3
690,Skrelp,"poison,water","electric,ground,psychic","bug,fairy,fighting,fire,ice,poison,steel,water",none,"ambrette-town-area (y),cyllage-city-area (y),kalos-route-8-area (y)",skrelp,"water1,dragon"
682,Spritzee,fairy,"poison,steel","bug,dark,fighting",dragon,kalos-route-7-area (y),spritzee,fairy
695,Heliolisk,"electric,normal","fighting,ground","electric,flying,steel",ghost,,heliolisk,"monster,dragon"
691,Dragalge,"poison,dragon","dragon,ground,ice,psychic","bug,electric,fighting,fire,grass,grass,poison,water",none,"ambrette-town-area (y),cyllage-city-area (y),kalos-route-8-area (y)",dragalge,"water1,dragon"
692,Clauncher,water,"electric,grass","fire,ice,steel,water",none,"ambrette-town-area (x),cyllage-city-area (x),kalos-route-8-area (x)",clauncher,"water1,water3"
699,Aurorus,"rock,ice","fighting,fighting,grass,ground,rock,steel,steel,water","flying,ice,normal,poison",none,,aurorus,monster
687,Malamar,"dark,psychic","bug,bug,fairy,ghost",ghost,psychic,,malamar,"water1,water2"
694,Helioptile,"electric,normal","fighting,ground","electric,flying,steel",ghost,"kalos-route-9-area (x, y)",helioptile,"monster,dragon"
696,Tyrunt,"rock,dragon","dragon,fairy,fighting,ground,ice,steel","electric,fire,fire,flying,normal,poison",none,"glittering-cave-unknown-area-303 (x, y)",tyrunt,"monster,dragon"
693,Clawitzer,water,"electric,grass","fire,ice,steel,water",none,"ambrette-town-area (x),cyllage-city-area (x),kalos-route-8-area (x)",clawitzer,"water1,water3"
700,Sylveon,fairy,"poison,steel","bug,dark,fighting",dragon,,sylveon,ground
704,Goomy,dragon,"dragon,fairy,ice","electric,fire,grass,water",none,"kalos-route-14-area (x, y)",goomy,dragon
701,Hawlucha,"fighting,flying","electric,fairy,flying,ice,psychic","bug,bug,dark,fighting,grass",ground,"kalos-route-10-area (x, y)",hawlucha,humanshape
698,Amaura,"rock,ice","fighting,fighting,grass,ground,rock,steel,steel,water","flying,ice,normal,poison",none,"glittering-cave-unknown-area-303 (x, y)",amaura,monster
703,Carbink,"rock,fairy","grass,ground,steel,steel,water","bug,dark,fire,flying,normal",dragon,"reflection-cave-unknown-area-305 (x, y),reflection-cave-unknown-area-306 (x, y),reflection-cave-unknown-area-307 (x, y),reflection-cave-unknown-area-308 (x, y)",carbink,"fairy,mineral"
697,Tyrantrum,"rock,dragon","dragon,fairy,fighting,ground,ice,steel","electric,fire,fire,flying,normal,poison",none,,tyrantrum,"monster,dragon"
702,Dedenne,"electric,fairy","ground,poison","bug,dark,electric,fighting,flying",dragon,"kalos-route-11-area (x, y)",dedenne,"ground,fairy"
706,Goodra,dragon,"dragon,fairy,ice","electric,fire,grass,water",none,,goodra,dragon
707,Klefki,"steel,fairy","fire,ground","bug,bug,dark,fairy,flying,grass,ice,normal,psychic,rock","dragon,poison","kalos-route-15-area (x, y),kalos-route-16-area (x, y),lost-hotel-area (x, y)",klefki,mineral
708,Phantump,"ghost,grass","dark,fire,flying,ghost,ice","electric,grass,ground,water","fighting,normal","kalos-route-16-area (x, y)",phantump,"plant,indeterminate"
705,Sliggoo,dragon,"dragon,fairy,ice","electric,fire,grass,water",none,"kalos-route-19-area (x, y)",sliggoo,dragon
711,Gourgeist-Average,"ghost,grass","dark,fire,flying,ghost,ice","electric,grass,ground,water","fighting,normal",,gourgeist,indeterminate
710,Pumpkaboo-Average,"ghost,grass","dark,fire,flying,ghost,ice","electric,grass,ground,water","fighting,normal","kalos-route-16-area (x, y)",pumpkaboo,indeterminate
709,Trevenant,"ghost,grass","dark,fire,flying,ghost,ice","electric,grass,ground,water","fighting,normal","kalos-route-20-area (x, y)",trevenant,"plant,indeterminate"
713,Avalugg,ice,"fighting,fire,rock,steel",ice,none,,avalugg,monster
714,Noibat,"flying,dragon","dragon,fairy,ice,ice,rock","bug,fighting,fire,grass,grass,water",ground,,noibat,flying
712,Bergmite,ice,"fighting,fire,rock,steel",ice,none,"frost-cavern-unknown-area-314 (x, y),frost-cavern-unknown-area-315 (x, y),frost-cavern-unknown-area-316 (x, y),frost-cavern-unknown-area-317 (x, y)",bergmite,monster
715,Noivern,"flying,dragon","dragon,fairy,ice,ice,rock","bug,fighting,fire,grass,grass,water",ground,,noivern,flying
716,Xerneas,fairy,"poison,steel","bug,dark,fighting",dragon,,xerneas,no-eggs
720,Hoopa,"psychic,ghost","dark,dark,ghost,ghost","poison,psychic","fighting,normal",,hoopa,no-eggs
719,Diancie,"rock,fairy","grass,ground,steel,steel,water","bug,dark,fire,flying,normal",dragon,,diancie,no-eggs
718,Zygarde,"dragon,ground","dragon,fairy,ice,ice","fire,poison,rock",electric,,zygarde,no-eggs
722,Rowlet,"grass,flying","electric,fire,flying,ice,ice,poison,rock","electric,fighting,grass,grass,water",ground,,rowlet,flying
724,Decidueye,"grass,ghost","dark,fire,flying,ghost,ice","electric,grass,ground,water","fighting,normal",,decidueye,flying
723,Dartrix,"grass,flying","electric,fire,flying,ice,ice,poison,rock","electric,fighting,grass,grass,water",ground,,dartrix,flying
725,Litten,fire,"ground,rock,water","bug,fairy,fire,grass,ice,steel",none,,litten,ground
726,Torracat,fire,"ground,rock,water","bug,fairy,fire,grass,ice,steel",none,,torracat,ground
721,Volcanion,"fire,water","electric,ground,rock","bug,fairy,fire,fire,ice,ice,steel,steel",none,,volcanion,no-eggs
727,Incineroar,"fire,dark","fairy,fighting,ground,rock,water","dark,fairy,fire,ghost,grass,ice,steel",psychic,,incineroar,ground
717,Yveltal,"dark,flying","electric,fairy,ice,rock","dark,ghost,grass","ground,psychic",,yveltal,no-eggs
731,Pikipek,"normal,flying","electric,ice,rock","bug,grass","ghost,ground",,pikipek,flying
732,Trumbeak,"normal,flying","electric,ice,rock","bug,grass","ghost,ground",,trumbeak,flying
728,Popplio,water,"electric,grass","fire,ice,steel,water",none,,popplio,"water1,ground"
729,Brionne,water,"electric,grass","fire,ice,steel,water",none,,brionne,"water1,ground"
733,Toucannon,"normal,flying","electric,ice,rock","bug,grass","ghost,ground",,toucannon,flying
735,Gumshoos,normal,fighting,none,ghost,,gumshoos,ground
730,Primarina,"water,fairy","electric,grass,poison","bug,dark,fighting,fire,ice,water",dragon,,primarina,"water1,ground"
737,Charjabug,"bug,electric","fire,ground,rock","electric,fighting,grass,ground,steel",none,,charjabug,bug
738,Vikavolt,"bug,electric","fire,ground,rock","electric,fighting,grass,ground,steel",none,,vikavolt,bug
739,Crabrawler,fighting,"fairy,flying,psychic","bug,dark,rock",none,,crabrawler,water3
740,Crabominable,"fighting,ice","fairy,fighting,fire,flying,psychic,steel","bug,dark,ice",none,,crabominable,water3
741,Oricorio-Baile,"fire,flying","electric,rock,rock,water","bug,bug,fairy,fighting,fire,grass,grass,steel",ground,,oricorio,flying
734,Yungoos,normal,fighting,none,ghost,,yungoos,ground
736,Grubbin,bug,"fire,flying,rock","fighting,grass,ground",none,,grubbin,bug
743,Ribombee,"bug,fairy","fire,flying,poison,rock,steel","bug,dark,fighting,fighting,grass,ground",dragon,,ribombee,"bug,fairy"
746,Wishiwashi-Solo,water,"electric,grass","fire,ice,steel,water",none,,wishiwashi,water2
744,Rockruff,rock,"fighting,grass,ground,steel,water","fire,flying,normal,poison",none,,rockruff,ground
742,Cutiefly,"bug,fairy","fire,flying,poison,rock,steel","bug,dark,fighting,fighting,grass,ground",dragon,,cutiefly,"bug,fairy"
748,Toxapex,"poison,water","electric,ground,psychic","bug,fairy,fighting,fire,ice,poison,steel,water",none,,toxapex,water1
747,Mareanie,"poison,water","electric,ground,psychic","bug,fairy,fighting,fire,ice,poison,steel,water",none,,mareanie,water1
750,Mudsdale,ground,"grass,ice,water","poison,rock",electric,,mudsdale,ground
749,Mudbray,ground,"grass,ice,water","poison,rock",electric,,mudbray,ground
751,Dewpider,"water,bug","electric,flying,rock","fighting,ground,ice,steel,water",none,,dewpider,"water1,bug"
752,Araquanid,"water,bug","electric,flying,rock","fighting,ground,ice,steel,water",none,,araquanid,"water1,bug"
745,Lycanroc-Midday,rock,"fighting,grass,ground,steel,water","fire,flying,normal,poison",none,,lycanroc,ground
755,Morelull,"grass,fairy","fire,flying,ice,poison,poison,steel","dark,electric,fighting,grass,ground,water",dragon,,morelull,plant
756,Shiinotic,"grass,fairy","fire,flying,ice,poison,poison,steel","dark,electric,fighting,grass,ground,water",dragon,,shiinotic,plant
754,Lurantis,grass,"bug,fire,flying,ice,poison","electric,grass,ground,water",none,,lurantis,plant
757,Salandit,"poison,fire","ground,ground,psychic,rock,water","bug,bug,fairy,fairy,fighting,fire,grass,grass,ice,poison,steel",none,,salandit,"monster,dragon"
753,Fomantis,grass,"bug,fire,flying,ice,poison","electric,grass,ground,water",none,,fomantis,plant
761,Bounsweet,grass,"bug,fire,flying,ice,poison","electric,grass,ground,water",none,,bounsweet,plant
760,Bewear,"normal,fighting","fairy,fighting,flying,psychic","bug,dark,rock",ghost,,bewear,ground
759,Stufful,"normal,fighting","fairy,fighting,flying,psychic","bug,dark,rock",ghost,,stufful,ground
762,Steenee,grass,"bug,fire,flying,ice,poison","electric,grass,ground,water",none,,steenee,plant
758,Salazzle,"poison,fire","ground,ground,psychic,rock,water","bug,bug,fairy,fairy,fighting,fire,grass,grass,ice,poison,steel",none,,salazzle,"monster,dragon"
764,Comfey,fairy,"poison,steel","bug,dark,fighting",dragon,,comfey,plant
766,Passimian,fighting,"fairy,flying,psychic","bug,dark,rock",none,,passimian,ground
767,Wimpod,"bug,water","electric,flying,rock","fighting,ground,ice,steel,water",none,,wimpod,"bug,water3"
763,Tsareena,grass,"bug,fire,flying,ice,poison","electric,grass,ground,water",none,,tsareena,plant
769,Sandygast,"ghost,ground","dark,ghost,grass,ice,water","bug,poison,poison,rock","electric,fighting,normal",,sandygast,indeterminate
765,Oranguru,"normal,psychic","bug,dark",psychic,ghost,,oranguru,ground
771,Pyukumuku,water,"electric,grass","fire,ice,steel,water",none,,pyukumuku,water1
772,Type-Null,normal,fighting,none,ghost,,type-null,no-eggs
